name,template,time0,time1,time2,time3,time4,avg_time,std_dev,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges
Azure_azure-sdk-for-java,52,670,667,668,667,666,667.6,1.3564659966250536,121,120,10,10,160,159,133,132
Azure_azure-sdk-for-java,53,670,652,730,706,667,685.0,28.649607327151973,137,136,8,8,147,146,147,146
Azure_azure-sdk-for-java,54,666,669,658,668,692,670.6,11.377170122662314,131,130,10,10,142,141,142,141
Azure_azure-sdk-for-java,55,643,698,644,625,641,650.2,24.87890672839142,72,64,7,20,105,104,105,104
Azure_azure-sdk-for-java,56,664,673,661,644,657,659.8,9.495261976375375,158,157,9,9,166,165,188,187
Azure_azure-sdk-for-java,57,626,639,627,620,622,626.8,6.615134163416491,62,61,3,3,65,64,65,64
Azure_azure-sdk-for-java,58,634,646,638,627,637,636.4,6.151422599691879,73,67,7,15,96,95,87,86
Azure_azure-sdk-for-java,59,703,657,651,697,722,686.0,27.46634304016463,138,137,7,7,147,146,147,146
Azure_azure-sdk-for-java,5,696,686,650,670,644,669.2,20.023985617254123,149,148,9,9,164,163,181,180
Azure_azure-sdk-for-java,60,663,652,644,661,629,649.8,12.416118556135006,76,75,1,1,77,76,77,76
Azure_azure-sdk-for-java,61,729,733,691,644,649,689.2,37.854458125827136,105,104,7,7,154,153,133,132
Azure_azure-sdk-for-java,62,652,645,684,687,655,664.6,17.396551382386107,129,128,2,2,133,132,133,132
Azure_azure-sdk-for-java,63,624,631,626,640,642,632.6,7.255342858886822,72,66,8,16,96,95,87,86
Azure_azure-sdk-for-java,64,676,689,668,653,671,671.4,11.672189169131897,142,141,5,5,147,146,147,146
Azure_azure-sdk-for-java,65,644,690,677,638,628,655.4,23.862941981239448,76,70,6,14,87,86,87,86
Azure_azure-sdk-for-java,66,636,631,632,754,680,666.6,47.36918829787987,85,76,7,22,96,95,96,95
Azure_azure-sdk-for-java,67,686,634,628,664,644,651.2,21.26405417600322,139,138,3,3,142,141,142,141
Azure_azure-sdk-for-java,68,648,653,684,647,659,658.2,13.585286158193357,133,132,7,7,147,146,138,137
Azure_azure-sdk-for-java,69,638,729,691,665,702,685.0,31.20897306865447,124,123,9,9,133,132,133,132
Azure_azure-sdk-for-java,6,634,660,629,634,643,640.0,10.972693379476162,67,66,6,6,76,75,85,84
Azure_azure-sdk-for-java,70,698,652,663,637,635,657.0,22.91724241700995,142,141,5,5,147,146,147,146
Azure_azure-sdk-for-java,71,668,637,725,696,639,673.0,33.793490497431605,239,238,9,9,246,245,257,256
Azure_azure-sdk-for-java,72,624,605,622,663,621,627.0,19.235384061671343,73,72,5,5,78,77,78,77
Azure_azure-sdk-for-java,73,673,667,684,704,663,678.2,14.715977711317723,122,121,9,9,133,132,142,141
Azure_azure-sdk-for-java,74,662,689,707,735,658,690.2,28.71515279430008,147,146,11,11,158,157,169,168
Azure_azure-sdk-for-java,75,731,688,677,700,709,701.0,18.49324200890693,150,149,8,8,158,157,158,157
Azure_azure-sdk-for-java,76,625,636,617,619,630,625.4,7.002856560004639,63,62,2,2,65,64,65,64
Azure_azure-sdk-for-java,77,621,630,639,651,631,634.4,10.071742649611336,74,68,6,14,87,86,87,86
Azure_azure-sdk-for-java,78,672,669,660,650,669,664.0,8.07465169527454,140,139,9,9,147,146,158,157
Azure_azure-sdk-for-java,79,660,678,639,703,652,666.4,22.240503591420765,137,136,3,3,147,146,169,168
Azure_azure-sdk-for-java,7,669,660,660,665,658,662.4,4.029888335921977,114,113,10,10,133,132,124,123
Azure_azure-sdk-for-java,80,643,635,642,642,686,649.6,18.423897524682445,75,74,1,1,77,76,77,76
Azure_azure-sdk-for-java,81,632,636,641,694,649,650.4,22.526428922490133,78,71,6,16,87,86,87,86
Azure_azure-sdk-for-java,82,673,637,663,622,654,649.8,18.258148865643527,66,65,8,8,85,84,94,93
Azure_azure-sdk-for-java,83,629,636,643,646,630,636.8,6.794115100585212,87,86,6,6,94,93,100,99
Azure_azure-sdk-for-java,84,671,725,657,656,667,675.2,25.5530820058951,148,147,10,10,169,168,158,157
Azure_azure-sdk-for-java,85,687,656,642,642,648,655.0,16.804761230080004,119,118,5,5,133,132,124,123
Azure_azure-sdk-for-java,86,655,622,621,630,632,632.0,12.280065146407,69,68,6,6,78,77,87,86
Azure_azure-sdk-for-java,87,659,672,654,692,675,670.4,13.33566646253572,141,140,6,6,147,146,147,146
Azure_azure-sdk-for-java,88,640,668,669,659,654,658.0,10.601886624558858,141,140,6,6,147,146,147,146
Azure_azure-sdk-for-java,89,628,646,630,617,667,637.6,17.3735431043872,128,127,4,4,133,132,133,132
Azure_azure-sdk-for-java,8,644,621,622,630,624,628.2,8.49470423263812,75,74,6,6,94,93,85,84
Azure_azure-sdk-for-java,90,617,622,633,646,623,628.2,10.303397497913005,70,69,7,7,87,86,78,77
Azure_azure-sdk-for-java,91,690,694,635,689,620,665.6,31.512537187602017,65,64,5,5,78,77,87,86
Azure_azure-sdk-for-java,92,658,693,715,687,689,688.4,18.194504664870657,138,137,7,7,147,146,147,146
Azure_azure-sdk-for-java,93,699,655,685,653,641,666.6,21.740285186721906,139,138,8,8,147,146,147,146
Azure_azure-sdk-for-java,94,653,671,649,639,639,650.2,11.77115117564973,76,70,6,14,87,86,87,86
Azure_azure-sdk-for-java,95,691,682,664,659,661,671.4,12.753038853543888,117,116,7,7,124,123,124,123
Azure_azure-sdk-for-java,96,610,636,626,643,616,626.2,12.204917041913886,70,69,4,4,74,73,74,73
Azure_azure-sdk-for-java,97,616,598,610,616,626,613.2,9.173875952943773,60,57,5,7,65,64,67,66
Azure_azure-sdk-for-java,98,724,695,680,648,723,694.0,28.474550040343043,137,136,8,8,147,146,147,146
Azure_azure-sdk-for-java,99,674,687,671,664,653,669.8,11.232096865679177,132,131,5,5,142,141,151,150
Azure_azure-sdk-for-java,9,633,686,651,629,631,646.0,21.484878403193257,76,70,4,12,96,95,87,86
Baidu-AIP_java-sdk,1,682,709,705,676,683,691.0,13.341664064126334,139,137,7,9,170,169,147,146
bitcoinj_bitcoinj,1,695,645,642,639,639,652.0,21.614809737770074,98,96,3,5,134,133,98,97
blinkfox_zealot,1,605,635,634,622,611,621.4,12.009995836801941,64,63,0,0,64,63,64,63
BlueBrain_bluima,10,642,636,715,653,654,660.0,28.319604517012593,76,75,6,6,82,81,82,81
BlueBrain_bluima,11,637,681,684,661,651,662.8,17.825823964125753,101,100,4,4,105,104,105,104
BlueBrain_bluima,12,629,626,635,648,640,635.6,7.863841300534999,77,76,5,5,82,81,82,81
BlueBrain_bluima,13,672,666,713,646,659,671.2,22.62211307548435,104,103,5,5,111,110,111,110
BlueBrain_bluima,14,677,646,649,733,633,667.6,35.70770225035489,100,99,5,5,105,104,105,104
BlueBrain_bluima,15,647,641,630,612,650,636.0,13.813037319865606,77,76,5,5,82,81,82,81
BlueBrain_bluima,16,706,674,660,678,654,674.4,18.084247288731707,97,93,9,13,111,110,105,104
BlueBrain_bluima,17,686,681,657,659,687,674.0,13.236313686219438,157,154,9,11,174,173,195,194
BlueBrain_bluima,18,677,723,690,660,700,690.0,21.250882334623192,120,119,3,3,124,123,124,123
BlueBrain_bluima,19,714,709,638,708,652,684.2,32.37529922641642,96,92,9,13,111,110,105,104
BlueBrain_bluima,1,660,641,679,632,652,652.8,16.191355718407276,99,98,6,6,105,104,105,104
BlueBrain_bluima,20,654,637,658,617,646,642.4,14.595889832415152,97,93,9,13,105,104,111,110
BlueBrain_bluima,21,629,650,620,677,651,645.4,19.825236442474022,100,99,5,5,105,104,105,104
BlueBrain_bluima,22,641,625,619,635,671,638.2,18.093092604637828,76,75,6,6,82,81,82,81
BlueBrain_bluima,23,647,657,684,654,693,667.0,18.077610461562667,99,98,6,6,105,104,105,104
BlueBrain_bluima,2,639,655,681,654,691,664.0,19.099738218101315,105,104,5,5,111,110,111,110
BlueBrain_bluima,3,700,695,656,692,726,693.8,22.4,190,189,5,5,195,194,195,194
BlueBrain_bluima,4,684,710,673,679,664,682.0,15.504837954651444,112,103,5,19,124,123,126,125
BlueBrain_bluima,5,651,645,663,641,646,649.2,7.6000000000000005,76,75,6,6,82,81,82,81
BlueBrain_bluima,6,631,633,654,642,656,643.2,10.342146779078316,74,73,7,7,82,81,82,81
BlueBrain_bluima,7,680,676,674,644,619,658.6,23.5762592452662,99,98,6,6,105,104,105,104
BlueBrain_bluima,8,649,653,655,670,647,654.8,8.109253973085318,109,108,2,2,111,110,111,110
BlueBrain_bluima,9,637,674,687,707,702,681.4,25.048752463945185,188,187,4,4,195,194,195,194
box_box-android-sdk,1,622,673,611,639,623,633.6,21.62960933535324,54,53,1,1,55,54,55,54
burberius_eve-esi,1,648,653,682,683,658,664.8,14.79729705047513,124,115,9,25,142,141,154,153
burberius_eve-esi,2,679,727,754,686,667,702.6,32.671700292454936,178,166,8,30,208,207,199,198
burberius_eve-esi,3,657,676,650,674,646,660.6,12.289833196589774,122,113,6,22,133,132,151,150
canhnt_sne-xacml,1,695,643,660,651,624,654.6,23.431602591372194,75,74,7,7,82,81,82,81
canhnt_sne-xacml,2,640,643,629,638,705,651.0,27.400729917285048,81,80,1,1,82,81,82,81
CenturyLinkCloud_clc-java-sdk,1,638,628,621,645,620,630.4,9.728309205612248,58,57,2,2,62,61,62,61
CenturyLinkCloud_clc-java-sdk,2,624,646,648,622,631,634.2,10.88852607105296,92,91,2,2,94,93,94,93
citygml4j_citygml4j,10,635,632,638,658,683,649.2,19.197916553626335,78,77,4,4,82,81,82,81
citygml4j_citygml4j,11,632,617,669,617,625,632.0,19.328735085359313,81,80,1,1,82,81,82,81
citygml4j_citygml4j,12,653,645,641,641,671,650.2,11.285388783732706,88,87,8,8,96,95,96,95
citygml4j_citygml4j,13,620,654,650,650,663,647.4,14.499655168313485,88,87,7,7,96,95,96,95
citygml4j_citygml4j,14,626,659,662,622,665,646.8,18.755265927200284,80,79,0,0,80,79,80,79
citygml4j_citygml4j,15,645,650,643,636,649,644.6,5.0039984012787215,74,73,7,7,82,81,82,81
citygml4j_citygml4j,16,641,645,631,635,648,640.0,6.260990336999411,88,87,8,8,96,95,96,95
citygml4j_citygml4j,17,639,638,648,643,716,656.8,29.808723555362114,75,74,7,7,82,81,82,81
citygml4j_citygml4j,18,612,615,625,626,630,621.6,6.887670143089026,80,79,0,0,80,79,80,79
citygml4j_citygml4j,1,656,647,654,646,630,646.6,9.156418513807678,89,88,7,7,96,95,96,95
citygml4j_citygml4j,2,636,639,634,645,651,641.0,6.2289646009589745,88,87,8,8,96,95,96,95
citygml4j_citygml4j,3,638,640,643,654,641,643.2,5.635601121442148,87,86,8,8,96,95,96,95
citygml4j_citygml4j,4,671,653,651,752,642,673.8,40.21641455923191,78,77,3,3,82,81,82,81
citygml4j_citygml4j,5,667,642,642,725,633,661.8,33.570224902434,88,85,7,11,96,95,96,95
citygml4j_citygml4j,6,642,643,655,650,643,646.6,5.083306010855534,79,78,3,3,82,81,82,81
citygml4j_citygml4j,7,644,637,681,667,665,658.8,16.079800993793423,80,79,2,2,82,81,82,81
citygml4j_citygml4j,8,623,723,651,638,618,650.6,38.01368174749717,88,87,8,8,96,95,96,95
citygml4j_citygml4j,9,629,612,661,608,641,630.2,19.446336415890784,75,74,7,7,82,81,82,81
codelibs_fess,1,607,636,613,613,629,619.6,10.983624174196784,58,57,2,2,60,59,60,59
codelibs_fess,2,739,704,686,755,749,726.6,26.911707489492375,220,219,6,6,226,225,226,225
codelibs_fess,3,640,707,635,613,635,646.0,31.899843259803017,60,59,0,0,60,59,60,59
codeprimate-software_cp-elements,1,630,641,645,697,657,654.0,23.16894473211933,65,64,0,0,65,64,65,64
comapi_comapi-chat-sdk-android,1,640,622,620,620,641,628.6,9.748846085563152,79,77,2,4,79,78,89,88
Coveros_selenified,1,636,661,657,656,683,658.6,14.974645237867906,108,102,9,19,118,117,118,117
cycorp_api-suite,1,656,645,656,669,647,654.6,8.499411744350311,58,57,0,0,58,57,58,57
deeplearning4j_deeplearning4j,1,167,175,194,172,170,175.6,9.562426470305537,104,103,1,1,105,104,105,104
dustin_java-memcached-client,1,638,624,607,615,652,627.2,16.117071694324622,47,46,2,2,51,50,51,50
dyu_protostuff-1.0.x,1,630,632,630,659,652,640.6,12.387090053761618,89,88,4,4,96,95,96,95
eclipse_xtext-core,1,676,647,651,641,659,654.8,12.106196760337244,181,180,9,9,199,198,199,198
eclipse_xtext-extras,1,699,674,677,671,688,681.8,10.342146779078316,228,222,9,19,250,249,243,242
eclipse_xtext-extras,2,637,625,624,678,618,636.4,21.694238866574693,93,92,2,2,95,94,95,94
eclipse_xtext-extras,3,639,631,638,618,647,634.6,9.728309205612248,91,90,2,2,96,95,96,95
eclipse_xtext-extras,4,643,654,661,667,666,658.2,8.885943956609225,212,206,7,17,223,222,223,222
eclipse_xtext-extras,5,651,634,635,621,639,636.0,9.633275663033837,86,85,1,1,88,87,88,87
eclipse_xtext-lib,1,612,605,613,612,607,609.8,3.1874754901018454,58,57,5,5,65,64,64,63
EMCECS_nfs-client-java,1,668,635,653,675,667,659.6,14.22111106770494,65,64,1,1,66,65,66,65
facebookarchive_hadoop-20,1,626,661,658,639,675,651.8,17.2673101553195,123,122,7,7,129,128,144,143
forge_core,1,666,673,698,681,667,677.0,11.781341180018513,201,184,10,42,235,234,235,234
forge_javaee-descriptors,1,714,765,657,665,659,692.0,42.08562700020044,127,126,7,7,137,136,137,136
forge_javaee-descriptors,2,657,708,673,670,704,682.4,20.04594722132132,133,132,4,4,137,136,137,136
forge_javaee-descriptors,3,680,634,697,723,657,678.2,30.876528302255746,133,132,4,4,137,136,137,136
forge_javaee-descriptors,4,667,647,671,671,693,669.8,14.62053350599765,121,120,4,4,125,124,125,124
forge_javaee-descriptors,5,690,657,696,682,694,683.8,14.232357499725754,132,131,5,5,137,136,137,136
forge_javaee-descriptors,6,658,663,664,664,673,664.4,4.841487374764082,118,117,5,5,125,124,125,124
GenesysPureEngage_provisioning-client-java,2,670,671,646,685,686,671.6,14.458215657542253,115,114,3,3,118,117,118,117
GenesysPureEngage_workspace-client-java,1,687,635,644,653,642,652.2,18.32375507367417,114,106,7,21,145,144,127,126
GenesysPureEngage_workspace-client-java,2,641,607,624,620,643,627.0,13.490737563232042,59,58,6,6,64,63,73,72
GenesysPureEngage_workspace-client-java,3,676,640,637,655,630,647.6,16.37803407005859,69,68,4,4,73,72,73,72
GenesysPureEngage_workspace-client-java,5,618,623,611,635,669,631.2,20.458738964071078,60,59,4,4,64,63,64,63
GenesysPureEngage_workspace-client-java,6,639,708,640,682,639,661.6,28.485785929126124,117,108,6,22,136,135,127,126
GenesysPureEngage_workspace-client-java,7,664,683,707,678,665,679.4,15.62817967646904,112,111,5,5,118,117,118,117
GenesysPureEngage_workspace-client-java,8,673,692,662,697,690,682.8,13.16662447250623,114,106,6,20,131,130,127,126
geomajas_geomajas-project-server,1,668,669,701,636,632,661.2,25.21428166734083,95,92,2,6,95,94,102,101
gmessner_gitlab4j-api,1,618,615,628,666,611,627.6,20.0059991002699,68,67,5,5,73,72,73,72
googleads_googleads-java-lib,1,651,619,604,614,638,625.2,16.987053894068858,55,54,3,3,58,57,58,57
googleads_googleads-java-lib,2,627,661,631,683,605,641.4,27.40510901273702,58,57,3,3,62,61,62,61
googleads_googleads-java-lib,3,618,621,597,613,618,613.4,8.593020423576334,52,49,3,5,62,61,58,57
googleads_googleads-java-lib,4,618,674,614,607,614,625.4,24.556872765073326,49,46,3,5,54,53,58,57
googleads_googleads-java-lib,5,618,617,640,664,651,638.0,18.384776310850235,54,53,3,3,58,57,58,57
googleads_googleads-java-lib,6,597,631,659,674,609,634.0,29.079202189881347,55,54,3,3,58,57,58,57
googleads_googleads-java-lib,7,605,617,637,631,626,623.2,11.214276615100948,53,50,3,5,58,57,62,61
googleapis_api-client-staging,1,658,697,670,673,716,682.8,20.874865269026287,165,163,4,6,185,184,168,167
googleapis_api-client-staging,2,604,610,604,608,627,610.6,8.522910301065007,71,70,3,3,75,74,75,74
googleapis_google-cloud-java,10,635,633,624,617,610,623.8,9.453041838477178,50,48,4,6,55,54,66,65
googleapis_google-cloud-java,1,608,639,652,685,671,651.0,26.645825188948457,85,84,4,4,89,88,89,88
googleapis_google-cloud-java,2,638,672,649,646,647,650.4,11.429785649783637,88,87,5,5,93,92,93,92
googleapis_google-cloud-java,3,649,652,659,646,644,650.0,5.253570214625479,90,89,3,3,93,92,93,92
googleapis_google-cloud-java,4,613,613,620,666,609,624.2,21.19811312357777,79,78,4,4,83,82,83,82
googleapis_google-cloud-java,5,647,674,642,643,646,650.4,11.943198901466893,85,84,4,4,89,88,89,88
googleapis_google-cloud-java,6,672,700,668,683,637,672.0,20.717142660125695,102,101,6,6,108,107,108,107
googleapis_google-cloud-java,7,648,627,656,654,655,648.0,10.862780491200215,83,82,6,6,89,88,89,88
googleapis_google-cloud-java,8,650,644,638,651,640,644.6,5.2,93,92,0,0,93,92,93,92
googleapis_google-cloud-java,9,648,625,650,635,644,640.4,9.264987857520374,116,115,1,1,117,116,117,116
google_closure-templates,1,637,616,617,629,627,625.2,7.858753081755401,87,86,1,1,89,88,89,88
google_error-prone-javac,1,650,633,644,635,631,638.6,7.22772439983706,69,68,0,0,69,68,69,68
google_error-prone-javac,2,636,626,616,638,628,628.8,7.858753081755401,48,47,2,2,50,49,50,49
h2oai_deepwater,1,640,681,649,640,648,651.6,15.186836405255704,165,164,3,3,168,167,168,167
h2oai_deepwater,2,672,657,635,657,641,652.4,13.10877568653915,163,162,3,3,168,167,168,167
HanSolo_Medusa,1,642,636,641,644,629,638.4,5.388877434122992,75,71,0,6,75,74,75,74
HeidelTime_heideltime,1,648,630,696,663,698,667.0,26.63831826523589,108,107,3,3,111,110,111,110
IBM_ibm-cos-sdk-java,1,681,667,656,645,689,667.6,16.01998751560063,140,139,8,8,147,146,170,169
IBM_ibm-cos-sdk-java,2,679,660,637,648,657,656.2,13.934130758680283,134,133,5,5,147,146,147,146
IBM_ibm-cos-sdk-java,3,653,653,658,698,650,662.4,17.984437717093076,139,138,8,8,147,146,147,146
IBM_ibm-cos-sdk-java,4,673,668,649,675,668,666.6,9.221713506718803,109,107,10,12,126,125,118,117
IBM_ibm-cos-sdk-java,5,645,661,702,662,659,665.8,19.11439248315258,136,135,6,6,147,146,170,169
IBM_ibm-cos-sdk-java,6,653,700,659,643,669,664.8,19.51819663800936,96,94,8,10,111,110,103,102
IBM_ibm-cos-sdk-java,7,651,636,677,637,654,651.0,14.872793954062566,116,115,3,3,124,123,124,123
intendia-oss_rxjava-gwt,1,639,636,642,661,660,647.6,10.707007051459337,93,92,12,12,105,104,110,109
intuit_QuickBooks-V3-Java-SDK,1,635,618,690,708,643,658.8,34.27768953707353,97,96,1,1,98,97,98,97
io7m_jtensors,1,624,648,667,642,634,643.0,14.449913494550755,60,56,4,10,76,75,60,59
jamesagnew_hapi-fhir,1,666,676,642,662,650,659.2,11.973303637676612,91,90,7,7,99,98,99,98
jamesagnew_hapi-fhir,2,647,633,661,629,628,639.6,12.674383614203887,70,69,3,3,73,72,73,72
Jasig_uPortal,1,617,616,611,606,622,614.4,5.4626001134990645,67,65,4,6,76,75,70,69
Javen205_IJPay,1,635,661,652,637,649,646.8,9.682974749528164,82,81,5,5,87,86,87,86
jcuda_jcublas,1,627,632,633,651,641,636.8,8.4,82,81,5,5,107,106,134,133
jcuda_jcublas,2,696,654,636,634,647,653.4,22.517548712060112,99,98,5,5,125,124,134,133
jcuda_jcublas,3,638,646,627,620,624,631.0,9.591663046625438,56,55,8,8,100,99,107,106
jcuda_jcublas,4,640,636,627,671,675,649.8,19.446336415890784,76,75,4,4,107,106,89,88
jcuda_jcublas,5,660,624,649,626,675,646.8,19.63058837630701,85,84,5,5,111,110,100,99
jenkinsci_github-plugin,1,670,650,646,660,642,653.6,10.150862032359615,77,72,6,14,96,95,92,91
johnlcox_motif,1,649,703,668,640,639,659.8,23.978323544401512,82,78,3,9,89,88,87,86
JOML-CI_JOML,1,637,671,628,624,622,636.4,18.051038751274124,59,58,0,0,59,58,59,58
jOOQ_jOOL,1,605,638,608,618,646,623.0,16.29723902997069,55,54,4,4,59,58,59,58
jronrun_benayn,1,662,650,645,658,664,655.8,7.222188034107115,85,84,2,2,87,86,87,86
kiegroup_drools,1,711,675,667,674,670,679.4,16.05739704933524,89,88,5,5,112,111,98,97
kiegroup_drools,2,647,645,637,634,638,640.2,4.955804677345547,104,103,4,4,112,111,112,111
kiegroup_jbpm,1,641,625,619,647,639,634.2,10.476640682967036,112,111,4,4,116,115,116,115
kiegroup_jbpm,2,629,619,619,668,650,637.0,19.193748982416125,102,99,4,8,107,106,107,106
Koekiebox-PTY-LTD_Fluid,1,665,671,656,671,648,662.2,8.97552226892675,91,89,7,8,118,117,109,108
lazy-koala_java-toolkit,1,657,680,690,667,651,669.0,14.38054240979804,105,103,6,8,117,116,119,118
liferay_com-liferay-commerce,10,658,661,619,623,630,638.2,17.76963702499294,56,55,3,3,59,58,59,58
liferay_com-liferay-commerce,11,606,631,614,652,624,625.4,15.793669617919706,65,64,2,2,69,68,69,68
liferay_com-liferay-commerce,12,728,670,665,694,659,683.2,25.356655930938526,170,169,2,2,172,171,172,171
liferay_com-liferay-commerce,13,623,620,619,616,612,618.0,3.7416573867739413,69,68,0,0,69,68,69,68
liferay_com-liferay-commerce,14,642,634,678,614,609,635.4,24.556872765073322,83,81,2,4,100,99,84,83
liferay_com-liferay-commerce,15,714,699,694,677,693,695.4,11.876026271442818,227,226,4,4,237,236,237,236
liferay_com-liferay-commerce,16,664,626,617,619,632,631.6,17.04816705690087,58,57,1,1,59,58,59,58
liferay_com-liferay-commerce,17,625,611,668,619,616,627.8,20.604853797103242,54,53,5,5,60,59,60,59
liferay_com-liferay-commerce,18,626,601,624,669,651,634.2,23.523605165875402,58,57,2,2,69,68,60,59
liferay_com-liferay-commerce,19,639,654,664,700,653,662.0,20.600970850908944,78,77,4,4,85,84,85,84
liferay_com-liferay-commerce,1,731,699,670,732,686,703.6,24.565015774470815,220,219,16,16,237,236,237,236
liferay_com-liferay-commerce,20,648,613,622,627,630,628.0,11.541230437002806,65,64,3,3,68,67,68,67
liferay_com-liferay-commerce,21,689,690,725,681,669,690.8,18.680471086136986,205,204,2,2,207,206,207,206
liferay_com-liferay-commerce,22,614,614,628,628,623,621.4,6.3118935352238,55,54,1,1,56,55,56,55
liferay_com-liferay-commerce,23,673,658,658,726,667,676.4,25.44484230644788,72,71,4,4,76,75,76,75
liferay_com-liferay-commerce,24,667,639,641,640,628,643.0,12.884098726725126,77,70,12,24,93,92,85,84
liferay_com-liferay-commerce,25,669,655,636,685,688,666.6,19.355619339096332,79,78,2,2,85,84,85,84
liferay_com-liferay-commerce,26,623,615,641,624,636,627.8,9.410632284814874,64,63,0,0,64,63,64,63
liferay_com-liferay-commerce,27,700,712,719,684,719,706.8,13.347658970770867,198,197,8,8,207,206,241,240
liferay_com-liferay-commerce,28,617,616,619,641,620,622.6,9.308061022576076,61,60,3,3,64,63,64,63
liferay_com-liferay-commerce,29,698,690,708,707,696,699.8,6.823488843692792,207,206,10,10,223,222,223,222
liferay_com-liferay-commerce,2,664,636,617,626,621,632.8,16.84517735139645,92,90,2,4,93,92,97,96
liferay_com-liferay-commerce,30,628,646,623,613,642,630.4,12.175385004179539,90,89,3,3,116,115,92,91
liferay_com-liferay-commerce,31,695,731,684,690,722,704.4,18.596773913773323,193,192,13,13,207,206,207,206
liferay_com-liferay-commerce,32,631,650,622,638,657,639.6,12.626955294131678,56,55,4,4,60,59,60,59
liferay_com-liferay-commerce,33,630,606,621,632,688,635.4,27.853904573685895,64,63,1,1,65,64,65,64
liferay_com-liferay-commerce,34,683,693,696,653,685,682.0,15.28397853963424,98,97,7,7,105,104,105,104
liferay_com-liferay-commerce,3,700,719,697,713,702,706.2,8.37615663654877,224,223,6,6,237,236,261,260
liferay_com-liferay-commerce,4,713,722,739,748,724,729.2,12.576167937809991,206,205,18,18,237,236,249,248
liferay_com-liferay-commerce,5,613,626,616,620,627,620.4,5.4626001134990645,56,55,2,2,60,59,60,59
liferay_com-liferay-commerce,6,624,659,602,606,624,623.0,20.139513400278567,61,60,5,5,69,68,69,68
liferay_com-liferay-commerce,7,694,733,703,712,740,716.4,17.511139311878026,214,213,15,15,237,236,237,236
liferay_com-liferay-commerce,8,626,610,637,629,621,624.6,8.957678270623475,50,49,7,7,60,59,60,59
liferay_com-liferay-commerce,9,634,648,675,661,644,652.4,14.235167719419396,73,72,3,3,76,75,76,75
lightblueseas_vintage-time,1,662,630,631,678,633,646.8,19.630588376307013,73,72,4,4,79,78,75,74
liyiorg_weixin-popular,1,636,620,607,606,628,619.4,11.689311356961966,48,47,4,4,56,55,56,55
lunisolar_magma,10,650,657,665,652,648,654.4,6.086049621881176,105,104,0,0,105,104,105,104
lunisolar_magma,1,637,663,658,650,640,649.6,10.011992808627062,77,74,3,7,105,104,77,76
lunisolar_magma,2,652,659,665,663,651,658.0,5.656854249492381,75,73,2,4,77,76,95,94
lunisolar_magma,3,648,656,644,625,635,641.6,10.707007051459337,67,66,3,3,77,76,67,66
lunisolar_magma,5,649,651,638,709,673,664.0,25.203174403237384,72,71,5,5,77,76,77,76
lunisolar_magma,6,664,705,681,629,649,665.6,26.10440575841557,84,83,8,8,95,94,95,94
lunisolar_magma,7,642,656,647,657,651,650.6,5.607138307550474,77,76,0,0,77,76,77,76
lunisolar_magma,8,743,628,642,669,631,662.6,42.720486888611184,70,69,5,5,95,94,77,76
lunisolar_magma,9,650,620,641,698,651,652.0,25.55777768116782,70,69,5,5,95,94,77,76
ManfredTremmel_gwt-commons-lang3,1,663,625,641,693,640,652.4,23.644026729810637,71,67,4,8,76,75,81,80
marklogic_java-client-api,1,653,672,699,713,636,674.6,28.401408415781074,230,229,0,0,230,229,230,229
matthewhorridge_owlapi-gwt,1,640,619,622,630,623,626.8,7.520638270785266,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,2,608,671,632,618,646,635.0,22.108821768696767,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,3,721,634,688,633,616,658.4,39.5808034279245,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,4,634,612,624,631,634,627.0,8.342661445845684,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,5,616,631,630,637,624,627.6,7.116178749862877,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,6,636,616,632,623,622,625.8,7.222188034107115,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,7,620,630,637,611,615,622.6,9.604165762834374,51,50,1,1,52,51,52,51
matthewhorridge_owlapi-gwt,8,646,629,624,628,632,631.8,7.547184905645283,51,50,1,1,52,51,52,51
mboudreau_Alternator,1,627,616,629,625,644,628.2,9.064215354899728,51,50,2,2,57,56,57,56
mongodb_mongo-java-driver,1,610,632,638,644,649,634.6,13.558761005342634,75,74,2,2,77,76,77,76
mozilla_rhino,1,622,614,610,613,653,622.4,15.80632784678339,64,63,2,2,78,77,69,68
mozilla_rhino,2,670,713,699,686,666,686.8,17.61135997020105,121,115,6,13,138,137,138,137
Mozu_mozu-java,1,632,650,658,682,669,658.2,16.951696080333672,122,121,8,8,134,133,134,133
Netflix_denominator,1,620,647,641,634,647,637.8,10.107423014794621,73,72,1,1,74,73,74,73
netscaler_nitro,10,669,679,687,646,611,658.4,27.40510901273702,90,89,4,4,94,93,94,93
netscaler_nitro,11,624,689,671,679,649,662.4,23.286047324524617,90,89,3,3,105,104,94,93
netscaler_nitro,12,642,623,700,652,649,653.2,25.482543044209695,79,75,6,12,87,86,88,87
